paper_id,pool,cell_type,subtype,species,original_symbol,normalized_symbol,normalization_status,evidence_type,marker_polarity,source_locator,source_context,old_decision,old_reason,old_citation_verified,task_no,citation_match_score,citation_verified,markdown_sha256_match,gate1_status
DOI_10.1038_s41588-022-01243-4,A_exclude,IR-Ven-Peri,,human,CCL19,CCL19,exact,figure_labeled,positive,Fig. 3g legend,IR-Ven-Peri markers CCL21 and CCL19 localize adjacent to the venous vessel marker ACKR1,exclude,"IR-Ven-Peri is a perivascular cell, not within target_cell_scope.",True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,IR-Ven-Peri,,human,VCAM1,VCAM1,exact,figure_labeled,positive,Fig. 3e legend,IR-Ven-Peri expresses immune recruiting chemokines and cell–cell adhesion molecules shown by marker gene dot plot.,exclude,"IR-Ven-Peri is a perivascular cell, not within target_cell_scope.",True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,venous endothelial cells,,human,ACKR1,ACKR1,exact,figure_labeled,positive,Fig. 3g legend,IR-Ven-Peri markers CCL21 and CCL19 localize adjacent to the venous vessel marker ACKR1,exclude,Venous endothelial cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,SMG duct cells,,human,ALDH1A3,ALDH1A3,exact,annotation_marker,positive,"Results, section 'Identification of duct cells in airway SMG'","smFISH staining for ALDH1A3, MIA and RARRES1 validated localization at the SMG and distinguished these cells from other epithelial cells",exclude,"SMG duct cells are epithelial, not within target_cell_scope.",True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,SMG duct cells,,human,MIA,MIA,exact,annotation_marker,positive,"Results, section 'Identification of duct cells in airway SMG'","smFISH staining for ALDH1A3, MIA and RARRES1 validated localization at the SMG and distinguished these cells from other epithelial cells",exclude,"SMG duct cells are epithelial, not within target_cell_scope.",True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,SMG duct cells,,human,RARRES1,RARRES1,exact,annotation_marker,positive,"Results, section 'Identification of duct cells in airway SMG'","smFISH staining for ALDH1A3, MIA and RARRES1 validated localization at the SMG and distinguished these cells from other epithelial cells",exclude,"SMG duct cells are epithelial, not within target_cell_scope.",True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,SMG-mucous,,human,MUC5B,MUC5B,exact,cluster_enriched,positive,Fig. 4b legend,"smFISH staining of mucous (MUC5B), serous (LPO) and duct (ALDH1A3/RARRES1) cells in human bronchus",exclude,"SMG mucous cells are epithelial, not within target_cell_scope.",True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,SMG-serous,,human,LPO,LPO,exact,cluster_enriched,positive,Fig. 4b legend,"smFISH staining of mucous (MUC5B), serous (LPO) and duct (ALDH1A3/RARRES1) cells in human bronchus",exclude,"SMG serous cells are epithelial, not within target_cell_scope.",True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,myoepithelial cells,,human,TP63,TP63,exact,author_declared,positive,"Results, section 'Identification of duct cells in airway SMG'","expressing basal epithelium (TP63 and KRT14) and muscle (ACTA2, TAGLN and CNN1 positive, but DES negative) markers",exclude,Myoepithelial cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,myoepithelial cells,,human,KRT14,KRT14,exact,author_declared,positive,"Results, section 'Identification of duct cells in airway SMG'","expressing basal epithelium (TP63 and KRT14) and muscle (ACTA2, TAGLN and CNN1 positive, but DES negative) markers",exclude,Myoepithelial cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,myoepithelial cells,,human,ACTA2,ACTA2,exact,author_declared,positive,"Results, section 'Identification of duct cells in airway SMG'","expressing basal epithelium (TP63 and KRT14) and muscle (ACTA2, TAGLN and CNN1 positive, but DES negative) markers",exclude,Myoepithelial cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,myoepithelial cells,,human,TAGLN,TAGLN,exact,author_declared,positive,"Results, section 'Identification of duct cells in airway SMG'","expressing basal epithelium (TP63 and KRT14) and muscle (ACTA2, TAGLN and CNN1 positive, but DES negative) markers",exclude,Myoepithelial cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,myoepithelial cells,,human,CNN1,CNN1,exact,author_declared,positive,"Results, section 'Identification of duct cells in airway SMG'","expressing basal epithelium (TP63 and KRT14) and muscle (ACTA2, TAGLN and CNN1 positive, but DES negative) markers",exclude,Myoepithelial cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,myoepithelial cells,,human,DES,DES,exact,author_declared,negative,"Results, section 'Identification of duct cells in airway SMG'","expressing basal epithelium (TP63 and KRT14) and muscle (ACTA2, TAGLN and CNN1 positive, but DES negative) markers",exclude,Myoepithelial cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,intravascular macrophages,,human,LYVE1,LYVE1,exact,cluster_enriched,positive,"Results, section 'Myeloid cells show previously undescribed heterogeneity'","known macrophage subsets, including intravascular (expressing LYVE1 and MAF)",exclude,Macrophages are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,intravascular macrophages,,human,MAF,MAF,exact,cluster_enriched,positive,"Results, section 'Myeloid cells show previously undescribed heterogeneity'","known macrophage subsets, including intravascular (expressing LYVE1 and MAF)",exclude,Macrophages are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,CHIT1+ macrophages,,human,CHIT1,CHIT1,exact,cluster_enriched,positive,"Results, section 'Myeloid cells show previously undescribed heterogeneity'",CHIT1+,exclude,Macrophages are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,macro-intermediate,,human,CD14,CD14,exact,annotation_marker,positive,"Results, section 'Myeloid cells show previously undescribed heterogeneity'","a previously undefined cluster expressing monocyte (CD14) and macrophage markers, termed macro-intermediate",exclude,Macrophage/monocyte population is not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,Macro-alv-MT,,human,MT1G,MT1G,exact,cluster_enriched,positive,"Results, section 'Myeloid cells show previously undescribed heterogeneity'","a cluster expressing metallothioneins, including MT1G, MT1X and MT1F",exclude,Macrophage population is not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,Macro-alv-MT,,human,MT1X,MT1X,exact,cluster_enriched,positive,"Results, section 'Myeloid cells show previously undescribed heterogeneity'","a cluster expressing metallothioneins, including MT1G, MT1X and MT1F",exclude,Macrophage population is not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,Macro-alv-MT,,human,MT1F,MT1F,exact,cluster_enriched,positive,"Results, section 'Myeloid cells show previously undescribed heterogeneity'","a cluster expressing metallothioneins, including MT1G, MT1X and MT1F",exclude,Macrophage population is not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,Macro-CCL,,human,CXCL8,CXCL8,exact,cluster_enriched,positive,"Results, section 'Myeloid cells show previously undescribed heterogeneity'","a rare undescribed population of macrophages expressing chemokines, including CXCL8, CCL4 and CCL20, which we named Macro-CCL45",exclude,Macrophage population is not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,Macro-CCL,,human,CCL4,CCL4,exact,cluster_enriched,positive,"Results, section 'Myeloid cells show previously undescribed heterogeneity'","a rare undescribed population of macrophages expressing chemokines, including CXCL8, CCL4 and CCL20, which we named Macro-CCL45",exclude,Macrophage population is not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,Macro-CCL,,human,CCL20,CCL20,exact,cluster_enriched,positive,"Results, section 'Myeloid cells show previously undescribed heterogeneity'","a rare undescribed population of macrophages expressing chemokines, including CXCL8, CCL4 and CCL20, which we named Macro-CCL45",exclude,Macrophage population is not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,IgA plasma cells,,human,CCR10,CCR10,exact,author_declared,positive,"Results, section 'Colocalization of IgA plasma cells with the SMG' / Extended Data Fig. 9b",Distinguishing markers for IgA plasma cells included CCR10 and B cell maturation antigen BCMA (TNFRSF17),exclude,Plasma cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,IgA plasma cells,,human,TNFRSF17,TNFRSF17,exact,author_declared,positive,"Results, section 'Colocalization of IgA plasma cells with the SMG' / Extended Data Fig. 9b",Distinguishing markers for IgA plasma cells included CCR10 and B cell maturation antigen BCMA (TNFRSF17),exclude,Plasma cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,plasma cells,,human,MZB1,MZB1,exact,cluster_enriched,positive,"Results, section 'Colocalization of IgA plasma cells with the SMG' / Extended Data Fig. 9d,e",Enrichment of plasma cells (MZB1+) at the SMG was confirmed in the HPA,exclude,Plasma cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,MAIT cells,,human,TRAJ33,TRAJ33,exact,annotation_marker,positive,"Results, section 'T and NK cell subsets in the lung and airways' / Extended Data Fig. 8e",TCR VDJ-seq data confirmed MAIT cell type annotation (with preferential use of TRAJ33 and TRAV1-2),exclude,"MAIT cells are immune cells, not within target_cell_scope.",True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,MAIT cells,,human,TRAV1-2,TRAV1-2,exact,annotation_marker,positive,"Results, section 'T and NK cell subsets in the lung and airways' / Extended Data Fig. 8e",TCR VDJ-seq data confirmed MAIT cell type annotation (with preferential use of TRAJ33 and TRAV1-2),exclude,"MAIT cells are immune cells, not within target_cell_scope.",True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,naive B cells,,human,IgD,IGHD,alias_resolved,cluster_enriched,positive,"Results, section 'Colocalization of IgA plasma cells with the SMG' / Fig. 4g",We also detected IgD+ naive B cells and CD3+ CD4+ T helper cells in the human SMG,exclude,B cells are not within target_cell_scope. IgD is an immunoglobulin isotype; IGHD is the corresponding gene used elsewhere in the paper.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,CD4 T helper cells,,human,CD3,CD3,ambiguous,cluster_enriched,positive,"Results, section 'Colocalization of IgA plasma cells with the SMG' / Fig. 4g",We also detected IgD+ naive B cells and CD3+ CD4+ T helper cells in the human SMG,exclude,T cells are not within target_cell_scope. CD3 is a protein complex; no unique gene symbol given in paper.,True,5,1.0,True,True,fail_symbol
DOI_10.1038_s41588-022-01243-4,A_exclude,CD4 T helper cells,,human,CD4,CD4,exact,cluster_enriched,positive,"Results, section 'Colocalization of IgA plasma cells with the SMG' / Fig. 4g",We also detected IgD+ naive B cells and CD3+ CD4+ T helper cells in the human SMG,exclude,T cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,CD4 T cell,,human,CD4,CD4,exact,cluster_enriched,positive,Fig. 6 schematic,Cell type labeled 'CD4 T cell' in the GAIN schematic,exclude,T cells are not within target_cell_scope.,True,5,0.8571,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,CD4 T cell,memory,human,CD45RO,PTPRC,alias_resolved,cluster_enriched,positive,Results (Fig. 5k and Extended Data Fig. 10g–k),CD4 T cells in the glands were CD45RO+ (memory) cells,exclude,T cells are not within target_cell_scope. CD45RO is an isoform encoded by PTPRC.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,SMG serous cell,,human,LPO,LPO,exact,cluster_enriched,positive,"Results (Fig. 5g and Extended Data Fig. 10d,e)",serous cells (LPO+RARRES1−APRILhigh),exclude,"SMG serous cells are epithelial, not within target_cell_scope.",True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,SMG serous cell,,human,RARRES1,RARRES1,exact,cluster_enriched,negative,"Results (Fig. 5g and Extended Data Fig. 10d,e)",serous cells (LPO+RARRES1−APRILhigh),exclude,"SMG serous cells are epithelial, not within target_cell_scope.",True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,SMG serous cell,,human,APRIL,TNFSF13,alias_resolved,cluster_enriched,positive,"Results (Fig. 5g and Extended Data Fig. 10d,e)",serous cells (LPO+RARRES1−APRILhigh),exclude,"SMG serous cells are epithelial, not within target_cell_scope. APRIL is TNFSF13.",True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,SMG epithelial cell,HLA-DRhigh,human,HLA-DRA,HLA-DRA,exact,cluster_enriched,positive,Results (Fig. 5i–k and Extended Data Fig. 10g–i),HLA-DRA and HLA-DRB1 expression in SMG duct/SMG serous cells much higher at protein level; CD4 T cells localized to HLA-DRhigh SMG epithelial cells,exclude,SMG epithelial cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,SMG epithelial cell,HLA-DRhigh,human,HLA-DRB1,HLA-DRB1,exact,cluster_enriched,positive,Results (Fig. 5i–k and Extended Data Fig. 10g–i),HLA-DRA and HLA-DRB1 expression in SMG duct/SMG serous cells much higher at protein level; CD4 T cells localized to HLA-DRhigh SMG epithelial cells,exclude,SMG epithelial cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,B plasma cell,IgA+,human,IgA,IgA,ambiguous,cluster_enriched,positive,Fig. 6 schematic,Cell type labeled 'B-plasma (IgA+)' in the GAIN schematic,exclude,"Plasma cells are not within target_cell_scope. IgA is an isotype, not a unique gene.",True,5,1.0,True,True,fail_symbol
DOI_10.1038_s41588-022-01243-4,A_exclude,immune cells,,human,CD45,PTPRC,alias_resolved,cluster_enriched,positive,"Methods, Tissue dissociation and single-cell sequencing",CD45 positive cells from liberase TL digestion (to enrich for immune cells),exclude,Immune cells are not within target_cell_scope. CD45 is encoded by PTPRC.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,nonimmune cells,,human,CD45,PTPRC,alias_resolved,cluster_enriched,negative,"Methods, Tissue dissociation and single-cell sequencing",pooled CD45 negative liberase-treated cells with trypsin-treated cells (nonimmune fraction),exclude,Nonimmune cell fraction is not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,plasma cells,IgA,human,IGHA1,IGHA1,exact,annotation_marker,positive,"Methods, COVID-19 data analysis","classified into IgA, IgD, IgH and IgM isotypes based on expression levels of IGHA1, IGHA2, IGHD, IGHG1, IGHG2, IGHG3, IGHG4 and IGHM",exclude,Plasma cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,plasma cells,IgA,human,IGHA2,IGHA2,exact,annotation_marker,positive,"Methods, COVID-19 data analysis","classified into IgA, IgD, IgH and IgM isotypes based on expression levels of IGHA1, IGHA2, IGHD, IGHG1, IGHG2, IGHG3, IGHG4 and IGHM",exclude,Plasma cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,plasma cells,IgD,human,IGHD,IGHD,exact,annotation_marker,positive,"Methods, COVID-19 data analysis","classified into IgA, IgD, IgH and IgM isotypes based on expression levels of IGHA1, IGHA2, IGHD, IGHG1, IGHG2, IGHG3, IGHG4 and IGHM",exclude,Plasma cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,plasma cells,IgH,human,IGHG1,IGHG1,exact,annotation_marker,positive,"Methods, COVID-19 data analysis","classified into IgA, IgD, IgH and IgM isotypes based on expression levels of IGHA1, IGHA2, IGHD, IGHG1, IGHG2, IGHG3, IGHG4 and IGHM",exclude,Plasma cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,plasma cells,IgH,human,IGHG2,IGHG2,exact,annotation_marker,positive,"Methods, COVID-19 data analysis","classified into IgA, IgD, IgH and IgM isotypes based on expression levels of IGHA1, IGHA2, IGHD, IGHG1, IGHG2, IGHG3, IGHG4 and IGHM",exclude,Plasma cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,plasma cells,IgH,human,IGHG3,IGHG3,exact,annotation_marker,positive,"Methods, COVID-19 data analysis","classified into IgA, IgD, IgH and IgM isotypes based on expression levels of IGHA1, IGHA2, IGHD, IGHG1, IGHG2, IGHG3, IGHG4 and IGHM",exclude,Plasma cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,plasma cells,IgH,human,IGHG4,IGHG4,exact,annotation_marker,positive,"Methods, COVID-19 data analysis","classified into IgA, IgD, IgH and IgM isotypes based on expression levels of IGHA1, IGHA2, IGHD, IGHG1, IGHG2, IGHG3, IGHG4 and IGHM",exclude,Plasma cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,plasma cells,IgM,human,IGHM,IGHM,exact,annotation_marker,positive,"Methods, COVID-19 data analysis","classified into IgA, IgD, IgH and IgM isotypes based on expression levels of IGHA1, IGHA2, IGHD, IGHG1, IGHG2, IGHG3, IGHG4 and IGHM",exclude,Plasma cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,smooth muscle,,human,TGM2,TGM2,exact,author_declared,positive,"Methods, Pseudotime analysis","root was identified as the cell with the highest combined expression of canonical progenitor markers (VCAN for chondrocytes; TGM2, HMCN2 and SULF1 for smooth muscle)",exclude,Smooth muscle cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,smooth muscle,,human,HMCN2,HMCN2,exact,author_declared,positive,"Methods, Pseudotime analysis","root was identified as the cell with the highest combined expression of canonical progenitor markers (VCAN for chondrocytes; TGM2, HMCN2 and SULF1 for smooth muscle)",exclude,Smooth muscle cells are not within target_cell_scope.,True,5,1.0,True,True,pass
DOI_10.1038_s41588-022-01243-4,A_exclude,smooth muscle,,human,SULF1,SULF1,exact,author_declared,positive,"Methods, Pseudotime analysis","root was identified as the cell with the highest combined expression of canonical progenitor markers (VCAN for chondrocytes; TGM2, HMCN2 and SULF1 for smooth muscle)",exclude,Smooth muscle cells are not within target_cell_scope.,True,5,1.0,True,True,pass
